titleId,ordering,title,region,language,types,attributes,isOriginalTitle
tt0000054,3,Les chevaux de bois,FR,\N,imdbDisplay,\N,0
tt0000055,1,Le chiffonnier,\N,\N,original,\N,1
tt0000055,2,Le chiffonnier,FR,\N,imdbDisplay,\N,0
tt0000056,1,Uma Corrida de Touros no Campo Pequeno,\N,\N,original,\N,1
tt0000056,2,Uma Corrida de Touros no Campo Pequeno,GB,\N,imdbDisplay,\N,0
tt0000057,1,Cortège de tzar allant à Versailles,\N,\N,original,\N,1
tt0000057,2,Cortège de tzar allant à Versailles,FR,\N,imdbDisplay,\N,0
tt0000057,3,The Czar and His Cortege Going to Versailles,GB,\N,imdbDisplay,\N,0
tt0000058,1,The Czar's Cortege in the Bois de Boulogne,GB,\N,imdbDisplay,\N,0
tt0000058,2,Cortège de tzar au Bois de Boulogne,\N,\N,original,\N,1
tt0000058,3,Cortège de tzar au Bois de Boulogne,FR,\N,imdbDisplay,\N,0
tt0000059,1,Coronation of a Village Maiden,US,\N,\N,\N,0
tt0000059,2,Couronnement de la rosière,\N,\N,original,\N,1
tt0000059,3,Couronnement de la rosière,FR,\N,imdbDisplay,\N,0
tt0000060,1,Dancing Darkies,\N,\N,original,\N,1
tt0000060,2,Dancing Darkies,US,\N,imdbDisplay,\N,0
tt0000061,1,Dancing Girls,GB,\N,imdbDisplay,\N,0
tt0000061,2,Dancing Girls,\N,\N,original,\N,1
tt0000062,1,Danse serpentine,\N,\N,original,\N,1
tt0000062,2,Danse serpentine,FR,\N,imdbDisplay,\N,0
tt0000063,1,Dessinateur express,\N,\N,original,\N,1
tt0000063,2,Dessinateur express (M. Thiers),FR,\N,alternative,\N,0
tt0000063,3,Dessinateur express,FR,\N,imdbDisplay,\N,0
tt0000064,1,Dessinateur: Chamberlain,\N,\N,original,\N,1
tt0000064,2,Dessinateur: Chamberlain,FR,\N,imdbDisplay,\N,0
tt0000065,1,Dessinateur: Reine Victoria,\N,\N,original,\N,1
tt0000065,2,Dessinateur: Reine Victoria,FR,\N,imdbDisplay,\N,0
tt0000066,1,Dessinateur: Von Bismark,FR,\N,imdbDisplay,\N,0
tt0000066,2,Dessinateur: Von Bismark,\N,\N,original,\N,1
tt0000067,1,Dix chapeaux en 60 secondes,\N,\N,original,\N,1
tt0000067,2,Conjurer Making Ten Hats in Sixty Seconds,US,\N,\N,\N,0
tt0000067,3,Dix chapeaux en 60 secondes,FR,\N,imdbDisplay,\N,0
tt0000068,1,Unloading the Boat,US,\N,\N,\N,0
tt0000068,2,Déchargement de bateaux au Havre,FR,\N,alternative,\N,0
tt0000068,3,Déchargement de bateaux,FR,\N,imdbDisplay,\N,0
tt0000068,4,Déchargement de bateaux,\N,\N,original,\N,1
tt0000069,1,Post No Bills,US,\N,\N,\N,0
tt0000069,2,Защита,RU,\N,imdbDisplay,\N,0
tt0000069,3,Defense Show,US,\N,\N,literal English title,0
tt0000069,4,Απαγορεύεται η Αφισοκόλληση,GR,\N,imdbDisplay,\N,0
tt0000069,5,Défense d'afficher,\N,\N,original,\N,1
tt0000069,6,Défense d'afficher,FR,\N,imdbDisplay,\N,0
tt0000070,10,Разрушение стены,RU,\N,imdbDisplay,\N,0
tt0000070,11,Zburzenie muru,PL,\N,imdbDisplay,\N,0
tt0000070,12,Démolition d'un mur,\N,\N,original,\N,1
tt0000070,13,En vägg rivs,FI,sv,\N,informal title,0
tt0000070,14,Démolition d'un mur,FR,\N,imdbDisplay,\N,0
tt0000070,15,Зруйнування муру,UA,\N,imdbDisplay,\N,0
tt0000070,1,Falbontás,HU,\N,imdbDisplay,\N,0
tt0000070,2,Miten seinä hajotetaan,FI,\N,\N,informal title,0
tt0000070,3,Demolition of a Wall,US,\N,imdbDisplay,\N,0
tt0000070,4,Demolizione di un muro,IT,\N,imdbDisplay,\N,0
tt0000070,5,Demolition of a Wall,GB,\N,imdbDisplay,\N,0
tt0000070,6,Seinän kaataminen,FI,\N,\N,informal title,0
tt0000070,7,Demolición de un muro,UY,\N,\N,premiere title,0
tt0000070,8,Demolition of a Wall,XWW,en,imdbDisplay,\N,0
tt0000070,9,Demolição de um Muro,BR,\N,imdbDisplay,\N,0
tt0000071,1,Automobiles Starting a Race,US,\N,imdbDisplay,\N,0
tt0000071,2,Départ des automobiles,FR,\N,imdbDisplay,\N,0
tt0000071,3,Départ des automobiles,\N,\N,original,\N,1
tt0000072,1,Officers of French Army Leaving Service,US,\N,imdbDisplay,\N,0
tt0000072,2,Départ des officiers,\N,\N,original,\N,1
tt0000072,3,Départ des officiers,FR,\N,imdbDisplay,\N,0
tt0000073,1,Effets de mer sur les rochers,\N,\N,original,\N,1
tt0000073,2,Effets de mer sur les rochers,FR,\N,imdbDisplay,\N,0
tt0000073,3,Sea Breaking on the Rocks,GB,\N,imdbDisplay,\N,0
tt0000074,1,Children Playing on the Beach,GB,\N,imdbDisplay,\N,0
tt0000074,2,Enfants jouant sur la plage,\N,\N,original,\N,1
tt0000074,3,Enfants jouant sur la plage,FR,\N,imdbDisplay,\N,0
tt0000075,10,Escamotage d'une dame au théâtre Robert Houdin,\N,\N,original,\N,1
tt0000075,1,Escamotage d'une dame chez Robert-Houdin,FR,\N,alternative,\N,0
tt0000075,2,Egy hölgy eltűnése,HU,\N,imdbDisplay,\N,0
tt0000075,3,Исчезновение дамы в театре Робера Удена,RU,\N,imdbDisplay,\N,0
tt0000075,4,The Vanishing Lady,\N,\N,\N,\N,0
tt0000075,5,Znikająca kobieta,PL,\N,imdbDisplay,\N,0
tt0000075,6,ロベール＝ウーダン劇場における婦人の雲隠れ,JP,ja,imdbDisplay,\N,0
tt0000075,7,The Conjuring of a Woman at the House of Robert Houdin,US,\N,\N,\N,0
tt0000075,8,Escamotage d'une dame au théâtre Robert Houdin,FR,\N,imdbDisplay,\N,0
tt0000075,9,O Desaparecimento de uma Dama no Teatro Robert Houdin,BR,\N,imdbDisplay,\N,0
tt0000076,1,Выход Рипа и гнома,RU,\N,imdbDisplay,\N,0
tt0000076,2,Rip and the Dwarf,US,\N,\N,copyright title,0
tt0000076,3,Exit of Rip and the Dwarf,US,\N,imdbDisplay,\N,0
tt0000076,4,Exit of Rip and the Dwarf,\N,\N,original,\N,1
tt0000077,1,Le fakir, mystère indien,\N,\N,original,\N,1
tt0000077,2,Le fakir, mystère indien,FR,\N,imdbDisplay,\N,0
tt0000078,1,Feira de Gado na Corujeira,PT,\N,imdbDisplay,\N,0
tt0000078,2,Feira de Gado na Corujeira,\N,\N,original,\N,1
tt0000078,3,A Feira da Corujeira,PT,\N,\N,short title,0
tt0000078,4,O Mercado da Corujeira,PT,\N,\N,informal alternative title,0
tt0000079,1,La gare Saint-Lazare,\N,\N,original,\N,1
tt0000079,2,La gare Saint-Lazare,FR,\N,imdbDisplay,\N,0
tt0000080,1,Manoeuvres of the French Army,GB,\N,imdbDisplay,\N,0
tt0000080,2,Grandes manoeuvres,FR,\N,imdbDisplay,\N,0
tt0000080,3,Grandes manoeuvres,\N,\N,original,\N,1
tt0000081,1,Les haleurs de bateaux,FR,\N,imdbDisplay,\N,0
tt0000081,2,Les haleurs de bateaux,\N,\N,original,\N,1
tt0000081,3,Towing a Boat on the River,US,\N,imdbDisplay,\N,0
tt0000082,1,A Hard Wash,US,\N,imdbDisplay,\N,0
tt0000082,2,A Hard Wash,\N,\N,original,\N,1
tt0000082,3,A Pickaninny's Battle,US,\N,alternative,\N,0
tt0000083,1,Die Indiskreten,DE,\N,\N,\N,0
tt0000083,2,Les indiscrets,\N,\N,original,\N,1
tt0000083,3,Les indiscrets,FR,\N,imdbDisplay,\N,0
tt0000083,4,The Peeping Toms,GB,\N,imdbDisplay,\N,0
tt0000084,1,The Drunkards,GB,\N,imdbDisplay,\N,0
tt0000084,2,Les ivrognes,\N,\N,original,\N,1
tt0000084,3,Les ivrognes,FR,\N,imdbDisplay,\N,0
tt0000085,1,Gardener Burning Weeds,US,\N,\N,\N,0
tt0000085,2,Jardinier brûlant des herbes,FR,\N,imdbDisplay,\N,0
tt0000085,3,Jardinier brûlant des herbes,\N,\N,original,\N,1
tt0000086,1,Beach and Pier at Trouville, 1st part,US,\N,\N,\N,0
tt0000086,2,Jetée et plage de Trouville (1er partie),FR,\N,imdbDisplay,\N,0
tt0000086,3,Jetée et plage de Trouville (1er partie),\N,\N,original,\N,1
tt0000087,1,Jetée et plage de Trouville (2e partie),FR,\N,imdbDisplay,\N,0
tt0000087,2,Jetée et plage de Trouville (2e partie),\N,\N,original,\N,1
tt0000087,3,Beach and Pier at Trouville, 2nd part,US,\N,\N,\N,0
tt0000088,1,Jour de marché à Trouville,\N,\N,original,\N,1
tt0000088,2,Jour de marché à Trouville,FR,\N,imdbDisplay,\N,0
tt0000088,3,Market Day,US,\N,\N,\N,0
tt0000089,1,Vonattal Jeruzsálemböl,HU,\N,imdbDisplay,\N,0
tt0000089,2,Départ de Jérusalem en chemin de fer,\N,\N,original,\N,1
tt0000089,3,Départ de Jérusalem en chemin de fer,FR,\N,imdbDisplay,\N,0
tt0000089,4,Отъезд из Иерусалима по железной дороге,RU,\N,imdbDisplay,\N,0
tt0000089,5,Juna lähtee Jerusalemista,FI,\N,\N,informal title,0
tt0000089,6,Tåget avgår från Jerusalem,FI,sv,\N,informal title,0
tt0000089,7,Leaving Jerusalem by Railway,XWW,en,\N,\N,0
tt0000089,8,Wyjezdzajac z Jerozolimy koleja zelazna,PL,\N,imdbDisplay,\N,0
tt0000090,1,Breaking Up of the Territorial Army,GB,\N,imdbDisplay,\N,0
tt0000090,2,Libération des territoriaux,\N,\N,original,\N,1
tt0000090,3,Libération des territoriaux,FR,\N,imdbDisplay,\N,0
tt0000091,10,Замок дьявола,RU,\N,imdbDisplay,\N,0
tt0000091,11,The Haunted Castle,NO,\N,imdbDisplay,\N,0
tt0000091,12,Le manoir du diable,FR,\N,imdbDisplay,\N,0
tt0000091,13,Az ördög kastélya,HU,\N,imdbDisplay,\N,0
tt0000091,14,The Devil's Castle,XEU,en,\N,\N,0
tt0000091,15,The House of the Devil,US,\N,\N,\N,0
tt0000091,16,The Manor of the Devil,\N,\N,\N,\N,0
tt0000091,17,Rezydencja diabla,PL,\N,\N,\N,0
tt0000091,1,Manor of the Devil,\N,\N,\N,\N,0
tt0000091,2,Rezydencja diabła,PL,\N,imdbDisplay,\N,0
tt0000091,3,O Solar do Diabo,BR,\N,imdbDisplay,\N,0
tt0000091,4,Уклети замак,RS,\N,imdbDisplay,\N,0
tt0000091,5,Замок диявола,UA,\N,imdbDisplay,\N,0
tt0000091,6,The Devil's Manor,\N,\N,\N,\N,0
tt0000091,7,悪魔の館,JP,ja,imdbDisplay,\N,0
tt0000091,8,The Haunted Castle,US,\N,dvd,\N,0
tt0000091,9,Le manoir du diable,\N,\N,original,\N,1
tt0000092,1,Marée montante sur Brise-Larmes,FR,\N,imdbDisplay,\N,0
tt0000092,2,Tide Rising Over the Breakwater,GB,\N,imdbDisplay,\N,0
tt0000092,3,Marée montante sur Brise-Larmes,\N,\N,original,\N,1
tt0000093,1,Melbourne,\N,\N,original,\N,1
tt0000093,2,Melbourne,FR,\N,imdbDisplay,\N,0
tt0000094,1,Miss de Vere,FR,\N,imdbDisplay,\N,0
tt0000094,2,Miss de Vere,\N,\N,original,\N,1
tt0000094,3,Miss de Vere (gigue anglaise),FR,\N,alternative,\N,0
tt0000095,1,Le papier protée,FR,\N,imdbDisplay,\N,0
tt0000095,2,The Mysterious Paper,US,\N,\N,\N,0
tt0000095,3,Le papier protée,\N,\N,original,\N,1
tt0000096,1,Place Saint-Augustin,FR,\N,imdbDisplay,\N,0
tt0000096,2,Place Saint-Augustin,\N,\N,original,\N,1
tt0000097,1,Place de l'Opéra, First View,US,\N,\N,\N,0
tt0000097,2,Place de l'Opéra, 1er aspect,\N,\N,original,\N,1
tt0000097,3,Place de l'Opéra, 1er aspect,FR,\N,imdbDisplay,\N,0
tt0000098,1,Place de l'Opéra, Second View,US,\N,\N,\N,0
tt0000098,2,Place de l'Opéra, 2e aspect,FR,\N,imdbDisplay,\N,0
tt0000098,3,Place de l'Opéra, 2e aspect,\N,\N,original,\N,1
tt0000099,1,Place de la Bastille,\N,\N,original,\N,1
tt0000099,2,Place de la Bastille,FR,\N,imdbDisplay,\N,0
tt0000100,1,Place de la Concorde,\N,\N,original,\N,1
tt0000100,2,Place de la Concorde,FR,\N,imdbDisplay,\N,0
tt0000100,3,A párizsi Concorde tér,HU,\N,imdbDisplay,\N,0
tt0000101,1,Place du théâtre français,\N,\N,original,\N,1
tt0000101,2,Place du théâtre français,FR,\N,imdbDisplay,\N,0
tt0000102,1,The Beach at Villiers in a Gale,US,\N,\N,\N,0
tt0000102,2,Plage de Villiers par gros temps,FR,\N,imdbDisplay,\N,0
tt0000102,3,Plage de Villiers par gros temps,\N,\N,original,\N,1
tt0000103,1,Plus fort que le maître,\N,\N,original,\N,1
tt0000103,2,Plus fort que le maître,FR,\N,imdbDisplay,\N,0
tt0000103,3,Smarter than the Teacher,US,\N,\N,\N,0
tt0000104,1,Pompiers à Lyon,FR,\N,imdbDisplay,\N,0
tt0000104,2,Passage des pompes,FR,\N,alternative,\N,0
tt0000104,3,Paris: les pompiers, I. Passage des pompes,FR,\N,\N,long title,0
tt0000104,4,Pompiers à Lyon,\N,\N,original,\N,1
tt0000105,1,Les quais à Marseille,FR,\N,imdbDisplay,\N,0
tt0000105,2,The Docks at Marseilles,US,\N,\N,\N,0
tt0000105,3,Les quais à Marseille,\N,\N,original,\N,1
tt0000106,1,Retour au cantonnement,FR,\N,imdbDisplay,\N,0
tt0000106,2,Retour au cantonnement,\N,\N,original,\N,1
tt0000107,1,Revue navale à Cherbourg,FR,\N,imdbDisplay,\N,0
tt0000107,2,Revue navale à Cherbourg,\N,\N,original,\N,1
tt0000107,3,Naval Review at Cherburg,US,\N,\N,\N,0
tt0000108,1,Rip Leaving Sleepy Hollow,US,\N,imdbDisplay,\N,0
tt0000108,2,Рип покидает Сонную лощину,RU,\N,imdbDisplay,\N,0
tt0000108,3,Rip Leaving Sleepy Hollow,\N,\N,original,\N,1
tt0000109,1,Rip Meeting the Dwarf,\N,\N,original,\N,1
tt0000109,2,Rip Meeting the Dwarf,US,\N,imdbDisplay,\N,0
tt0000109,3,Рип встречает гнома,RU,\N,imdbDisplay,\N,0
tt0000110,1,Rip Passing Over the Mountain,\N,\N,original,\N,1
tt0000110,2,Rip Passing Over Hill,US,\N,\N,copyright title,0
tt0000110,3,Rip Passing Over the Mountain,US,\N,imdbDisplay,\N,0
tt0000110,4,Рип переходит через холм,RU,\N,imdbDisplay,\N,0
tt0000111,1,Rip's Toast,\N,\N,original,\N,1
tt0000111,2,Rip's Toast,US,\N,imdbDisplay,\N,0
tt0000111,3,Тост Рипа,RU,\N,imdbDisplay,\N,0
tt0000112,1,Rip's Toast to Hudson and Crew,US,\N,alternative,\N,0
tt0000112,2,Rip's Toast to Hudson,\N,\N,original,\N,1
tt0000112,3,Тост Рипа за Хадсона,RU,\N,imdbDisplay,\N,0
tt0000112,4,Rip's Toast to Hudson,US,\N,imdbDisplay,\N,0
tt0000113,1,20 лет сна Рипа,RU,\N,imdbDisplay,\N,0
tt0000113,2,Rip's Twenty Years' Sleep,\N,\N,original,\N,1
tt0000113,3,Rip's Twenty Years' Sleep,DE,\N,imdbDisplay,\N,0
tt0000113,4,Rip's Twenty Years' Sleep,US,\N,imdbDisplay,\N,0
tt0000114,1,Le régiment,\N,\N,original,\N,1
tt0000114,2,Le régiment,FR,\N,imdbDisplay,\N,0
tt0000114,3,French Regiment Going to the Parade,US,\N,\N,\N,0
tt0000115,1,Réunion d'officiers,\N,\N,original,\N,1
tt0000115,2,Réunion d'officiers,FR,\N,imdbDisplay,\N,0
tt0000115,3,French Officers' Meeting,GB,\N,imdbDisplay,\N,0
tt0000116,1,Sac au dos,\N,\N,original,\N,1
tt0000116,2,Sac au dos,FR,\N,imdbDisplay,\N,0
tt0000117,1,Saída do Pessoal Operário da Fábrica Confiança,\N,\N,original,\N,1
tt0000117,2,Workers Exit from the Confianca Shirt Factory,XWW,en,\N,literal English title,0
tt0000117,3,Saída do Pessoal Operário da Fábrica Confiança,PT,\N,imdbDisplay,\N,0
tt0000117,4,Saída do Pessoal Operário da Camisaria Confiança,\N,\N,\N,\N,0
tt0000118,1,Salut malencontreux d'un déserteur,FR,\N,imdbDisplay,\N,0
tt0000118,2,Salut malencontreux d'un déserteur,\N,\N,original,\N,1
tt0000119,1,Sauvetage en rivière, 1er,FR,\N,imdbDisplay,\N,0
tt0000119,2,Rescue on the River, Pt. 2,US,\N,\N,\N,0
tt0000119,3,Sauvetage en rivière, 1er,\N,\N,original,\N,1
tt0000120,1,Sauvetage en rivière, 2e,\N,\N,original,\N,1
tt0000120,2,Sauvetage en rivière, 2e,FR,\N,imdbDisplay,\N,0
tt0000120,3,Rescue on the River, Pt. 1,US,\N,\N,\N,0
tt0000121,1,Le piou-piou galant,FR,\N,imdbDisplay,\N,0
tt0000121,2,The Soldier's Courtship,\N,\N,original,\N,1
tt0000121,3,Vojnikovo udvaranje,XYU,sr,\N,literal title,0
tt0000121,4,The Soldier's Courtship,GB,\N,imdbDisplay,\N,0
tt0000122,1,Closing Hours at Vibert's Perfume Factory,US,\N,imdbDisplay,\N,0
tt0000122,2,Sortie des ateliers Vibert,FR,\N,imdbDisplay,\N,0
tt0000122,3,Sortie des ateliers Vibert,\N,\N,original,\N,1
tt0000123,1,Séance de prestidigitation,FR,\N,imdbDisplay,\N,0
tt0000123,2,Conjuring,US,\N,\N,\N,0
tt0000123,3,Séance de prestidigitation,\N,\N,original,\N,1
tt0000124,1,Tempête sur la jetée du treport,\N,\N,original,\N,1
tt0000124,2,Tempête sur la jetée du treport,FR,\N,imdbDisplay,\N,0
tt0000124,3,The Pier at Treport During a Storm,GB,\N,imdbDisplay,\N,0
tt0000125,1,The Terrible Railway Accident,GB,\N,imdbDisplay,\N,0
tt0000125,2,The Terrible Railway Accident,\N,\N,original,\N,1
tt0000126,1,Tom Old Boot,\N,\N,original,\N,1
tt0000126,2,Tom Old Boot, nain grotesque,FR,\N,alternative,\N,0
tt0000126,3,Nain grotesque,FR,\N,\N,\N,0
tt0000127,1,Les tribulations d'un concierge,FR,\N,imdbDisplay,\N,0
tt0000127,2,Les tribulations d'un concierge,\N,\N,original,\N,1
tt0000128,1,Academy for Young Ladies,US,\N,\N,\N,0
tt0000128,2,Un lycée de jeunes filles,FR,\N,imdbDisplay,\N,0
tt0000128,3,Un lycée de jeunes filles,\N,\N,original,\N,1
tt0000129,1,A Little Rascal,US,\N,\N,informal English title,0
tt0000129,2,Un petit diable,FR,\N,imdbDisplay,\N,0
tt0000129,3,Un petit diable,\N,\N,original,\N,1
tt0000129,4,A Little Devil,US,\N,\N,informal English title,0
tt0000130,1,Une altercation au café,FR,\N,imdbDisplay,\N,0
tt0000130,2,Une altercation au café,\N,\N,original,\N,1
tt0000131,10,A Terrible Night,XWW,en,\N,\N,0
tt0000131,11,困った一夜,JP,ja,imdbDisplay,\N,0
tt0000131,1,Une nuit terrible,\N,\N,original,\N,1
tt0000131,2,Užasna noć,RS,\N,imdbDisplay,\N,0
tt0000131,3,Ужасная ночь,RU,\N,imdbDisplay,\N,0
tt0000131,4,Une nuit terrible,FR,\N,imdbDisplay,\N,0
tt0000131,5,Μία Τρομερή Νύχτα,GR,\N,imdbDisplay,\N,0
tt0000131,6,Жахлива ніч,UA,\N,imdbDisplay,\N,0
tt0000131,7,Przerażająca noc,PL,\N,imdbDisplay,\N,0
tt0000131,8,Mia Tromeri Nichta,GR,\N,\N,transliterated title,0
tt0000131,9,Uma Noite Terrível,BR,\N,imdbDisplay,\N,0
tt0000132,10,Une partie de cartes,FR,\N,imdbDisplay,\N,0
tt0000132,1,Playing Cards,\N,\N,\N,\N,0
tt0000132,2,Une partie de cartes,\N,\N,original,\N,1
tt0000132,3,Partia kart,PL,\N,imdbDisplay,\N,0
tt0000132,4,Card Party,XWW,en,imdbDisplay,\N,0
tt0000132,5,Card Party,GB,\N,imdbDisplay,\N,0
tt0000132,6,カード遊び,JP,ja,imdbDisplay,\N,0
tt0000132,7,Játékkártyák,HU,\N,imdbDisplay,\N,0
tt0000132,8,Партия в карты,RU,\N,imdbDisplay,\N,0
tt0000132,9,Card Party,US,\N,imdbDisplay,\N,0
tt0000133,1,La voiture du potier,FR,\N,imdbDisplay,\N,0
tt0000133,2,La voiture du potier,\N,\N,original,\N,1
tt0000134,1,The Wandering Negro Minstrels,\N,\N,original,\N,1
tt0000134,2,The Wandering Negro Minstrels,GB,\N,imdbDisplay,\N,0
tt0000135,1,Oh, That Watermelon!,US,\N,alternative,\N,0
tt0000135,2,A Watermelon Feast,\N,\N,original,\N,1
tt0000135,3,A Watermelon Feast,US,\N,imdbDisplay,\N,0
tt0000137,1,Au réfectoire,FR,\N,imdbDisplay,\N,0
tt0000137,2,Au réfectoire,\N,\N,original,\N,1
tt0000138,1,Το Μαγεμένο Πανδοχείο,GR,\N,imdbDisplay,\N,0
tt0000138,2,Заколдованная гостиница,RU,\N,imdbDisplay,\N,0
tt0000138,3,The Bewitched Inn,US,\N,\N,\N,0
tt0000138,4,To Magemeno Pandochio,GR,\N,\N,transliterated title,0
tt0000138,5,L'auberge ensorcelée,\N,\N,original,\N,1
tt0000138,6,L'auberge ensorcelée,FR,\N,imdbDisplay,\N,0
tt0000138,7,Zaczarowana gospoda,PL,\N,imdbDisplay,\N,0
tt0000139,1,L'aveugle,FR,\N,imdbDisplay,\N,0
tt0000139,2,L'aveugle,\N,\N,original,\N,1
tt0000140,1,Baignade dans le torrent,FR,\N,imdbDisplay,\N,0
tt0000140,2,Купание в реке,RU,\N,imdbDisplay,\N,0
tt0000140,3,Baignade dans le torrent,\N,\N,original,\N,1
tt0000140,4,Bathing in a Stream,XWW,en,dvd,\N,0
tt0000141,1,Ballet libella,\N,\N,original,\N,1
tt0000141,2,Ballet libella,FR,\N,imdbDisplay,\N,0
tt0000142,1,Buffalo Bill and Escort,\N,\N,original,\N,1
tt0000142,2,Buffalo Bill and Escort,US,\N,imdbDisplay,\N,0
tt0000143,1,The Burglars,XWW,en,dvd,\N,0
tt0000143,2,Les cambrioleurs,FR,\N,imdbDisplay,\N,0
tt0000143,3,Грабители,RU,\N,imdbDisplay,\N,0
tt0000143,4,Les cambrioleurs,\N,\N,original,\N,1
tt0000144,1,У гипнотизера,RU,\N,imdbDisplay,\N,0
tt0000144,2,Chez le magnétiseur,\N,\N,original,\N,1
tt0000144,3,At the Hypnotist's,XWW,en,dvd,\N,0
tt0000144,4,Chez le magnétiseur,FR,\N,imdbDisplay,\N,0
tt0000145,1,En classe,\N,\N,original,\N,1
tt0000145,2,En classe,FR,\N,imdbDisplay,\N,0
tt0000146,1,Le cocher de fiacre endormi,FR,\N,imdbDisplay,\N,0
tt0000146,2,Alvó taxisoför,HU,\N,imdbDisplay,\N,0
tt0000146,3,Le cocher de fiacre endormi,\N,\N,original,\N,1
tt0000147,1,The Corbett-Fitzsimmons Fight,US,\N,imdbDisplay,\N,0
tt0000147,2,Бой Корбетта и Фитцсиммонса,RU,\N,imdbDisplay,\N,0
tt0000147,3,The Corbett-Fitzsimmons Fight,\N,\N,original,\N,1
tt0000148,1,Coucher d'Yvette et Pierreuse,FR,\N,\N,long title,0
tt0000148,2,Le Coucher d'Yvette,\N,\N,original,\N,1
tt0000148,3,Le Coucher d'Yvette,FR,\N,imdbDisplay,\N,0
tt0000149,1,Dans les coulisses,FR,\N,imdbDisplay,\N,0
tt0000149,2,Dans les coulisses,\N,\N,original,\N,1
tt0000149,3,Behind the Scenes,US,\N,imdbDisplay,\N,0
tt0000150,1,Danse fleur de lotus,\N,\N,original,\N,1
tt0000150,2,Danse fleur de lotus,FR,\N,imdbDisplay,\N,0
tt0000151,1,Faust és Margit,HU,\N,imdbDisplay,\N,0
tt0000151,2,Faust and Marguerite,\N,\N,\N,\N,0
tt0000151,3,Faust et Marguerite,FR,\N,imdbDisplay,\N,0
tt0000151,4,Faust et Marguerite,\N,\N,original,\N,1
tt0000152,1,L'hallucination de l'alchimiste,FR,\N,imdbDisplay,\N,0
tt0000152,2,L'hallucination de l'alchimiste,\N,\N,original,\N,1
tt0000152,3,The Hallucinated Alchemist,US,\N,\N,\N,0
tt0000152,4,Η Παραίσθηση του Αλχημιστή,GR,\N,imdbDisplay,\N,0
tt0000152,5,The Alchemist's Hallucination,US,\N,\N,literal title,0
tt0000153,1,Το Στοιχειωμένο Κάστρο,GR,\N,imdbDisplay,\N,0
tt0000153,2,The Haunted Castle,GB,\N,imdbDisplay,\N,0
tt0000153,3,Az elvarázsolt kastély,HU,\N,imdbDisplay,\N,0
tt0000153,4,The Haunted Castle,\N,\N,original,\N,1
tt0000154,1,Henley Regatta,GB,\N,imdbDisplay,\N,0
tt0000154,2,Henley Regatta,\N,\N,original,\N,1
tt0000155,1,Le magnétiseur,FR,\N,imdbDisplay,\N,0
tt0000155,2,While Under a Hypnotist's Influence,GB,\N,\N,\N,0
tt0000155,3,Le magnétiseur,\N,\N,original,\N,1
tt0000155,4,The Hypnotist at Work,US,\N,\N,\N,0
tt0000156,1,L'hôtel empoisonné,\N,\N,original,\N,1
tt0000156,2,L'hôtel empoisonné,FR,\N,imdbDisplay,\N,0
tt0000156,3,A Badly Managed Hotel,XWW,en,imdbDisplay,\N,0
tt0000156,4,A Badly Managed Hotel,GB,\N,imdbDisplay,\N,0
tt0000156,5,A Badly Managed Hotel,US,\N,imdbDisplay,\N,0
tt0000157,1,Idylle,FR,\N,imdbDisplay,\N,0
tt0000157,2,Idylle,\N,\N,original,\N,1
tt0000158,1,Idylle interrompue,FR,\N,imdbDisplay,\N,0
tt0000158,2,Idylle interrompue,\N,\N,original,\N,1
tt0000159,1,Le cabinet de Méphistophélès,\N,\N,original,\N,1
tt0000159,2,Le cabinet de Méphistophélès,FR,\N,imdbDisplay,\N,0
tt0000159,3,The Devil's Laboratory,US,\N,\N,\N,0
tt0000159,4,The Cabinet of Mephistopheles,XWW,en,\N,\N,0
tt0000159,5,The Laboratory of Mephistopheles,US,\N,\N,\N,0
tt0000160,1,The Last Days of Pompeii,GB,\N,imdbDisplay,\N,0
tt0000160,2,The Last Days of Pompeii,\N,\N,original,\N,1
tt0000161,1,Leçon de danse,\N,\N,original,\N,1
tt0000161,2,Leçon de danse,FR,\N,imdbDisplay,\N,0
tt0000162,1,Niagara,FR,\N,alternative,\N,0
tt0000162,2,Les chutes,FR,\N,imdbDisplay,\N,0
tt0000162,3,A Niagara-vízesés,HU,\N,imdbDisplay,\N,0
tt0000162,4,Ніагарський водоспад,UA,\N,imdbDisplay,\N,0
tt0000162,5,Les chutes,\N,\N,original,\N,1
tt0000162,6,Niagara Falls,XWW,en,\N,\N,0
tt0000162,7,The Niagara Waterfall,XWW,en,\N,\N,0
tt0000162,8,Niagara-fallet,FI,sv,\N,informal title,0
tt0000162,9,Niagaran putoukset,FI,\N,\N,informal title,0
tt0000163,1,Le planton du colonel,\N,\N,original,\N,1
tt0000163,2,Le planton du colonel,FR,\N,imdbDisplay,\N,0
tt0000164,1,The Fisherman at the Stream,XWW,en,dvd,\N,0
tt0000164,2,Le pêcheur dans le torrent,\N,\N,original,\N,1
tt0000164,3,Le pêcheur dans le torrent,FR,\N,imdbDisplay,\N,0
tt0000164,4,Рыбак в речке,RU,\N,imdbDisplay,\N,0
tt0000165,1,Riña en un café,ES,\N,imdbDisplay,\N,0
tt0000165,2,Riña en un café,\N,\N,original,\N,1
tt0000166,1,Salida de los trabajadores de la fábrica España Industrial,ES,\N,imdbDisplay,\N,0
tt0000166,2,Salida de los trabajadores de la fábrica España Industrial,\N,\N,original,\N,1
